CountryName,CountryCode,Date,PolicyType,PolicyValue,Flag,Notes
Canada,CAN,20200429,H8: Protection of elderly people,3,0,"Effective 29 April in the province of Alberta any long-term care facility resident with even the mildest symptoms must immediately be isolated and tested and all residents in a unit with a positive test must be tested. Any staff member caring for an isolated resident must wear all appropriate personal protective equipment PPE, including a gown, mask, visor and gloves. Residents, who are not in isolation, can now enjoy outdoor visits with a designated essential visitor and one other person with physical distancing and masking. See Province of Alberta website, archived:    https://web.archive.org/web/20201212220005/https://www.alberta.ca/release.cfm?xID=70208D37E2686-C59F-499C-F0513A6DF7C41244"
Canada,CAN,20200501,H3: Contact tracing,1,,"'Alberta is launching a voluntary mobile app to expand contact tracing for COVID-19 to help reduce the spread of the novel coronavirus.'  https://web.archive.org/web/20200509150804/https://www.theglobeandmail.com/canada/alberta/article-alberta-launches-canadas-first-covid-19-mobile-contact-tracing-app/"
Canada,CAN,20200508,C2: Workplace closing,3,0,"New Brunswick moves to 'Phase 2' on May 8th, whereby some businesses are reopening.   'Businesses may open immediately, but it is up to each business operator to decide if they are ready and if all guidelines have been met.'   https://web.archive.org/web/20200509140937/https://www.canada.ca/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms/provincial-territorial-resources-covid-19.html    Newfoundland and Labrador remain on 'alert level 5' which means all but essential businesses are closed.   https://web.archive.org/web/20200509141651/https://www.gov.nl.ca/covid-19/alert-system/alert-level-5/    Ontario allows opening of professional sports training facilities, garden centres and nurseries will be able to open for in-store payment and purchases, operating under the same guidelines as grocery stores and pharmacies from May 8th.  https://web.archive.org/web/20200509143117/https://news.ontario.ca/mtc/en/2020/05/ontario-eases-restrictions-on-professional-sports-training-facilities.html  https://web.archive.org/web/20200509143347/https://news.ontario.ca/opo/en/2020/05/ontario-further-eases-restrictions-on-retail-stores-and-essential-construction-during-covid-19.html"
Canada,CAN,20200508,C4: Restrictions on gatherings,4,0,"From May 8th, Price Edward Island ease restrictions so:   'Members of the same household may gather indoors with up to 5 other individuals from different households.  Members of the same household may gather outdoors with up to 10 other individuals from different households.  Maintaining physical distancing is important during any gatherings with those from outside your household.   You may extend your household unit by one or two members, who are important to supporting your household or who you feel may need closer contact and support (ex: hug, handshake, etc.)'    https://web.archive.org/web/20200509143514/https://www.princeedwardisland.ca/en/news/prince-edward-island-eases-more-covid-19-restrictions"
Canada,CAN,20200510,C6: Stay at home requirements,1,1,"From the Globe and Mail (trusted media source in Canada) overview of requirements and re-opening plans (originally posted April 1, updated May 14):    ""Stay at home: All the country’s top public health officials have urged Canadians to avoid going out unless absolutely necessary for grocery runs, exercise or medical emergencies. If you’ve got COVID-19 symptoms like dry coughing, fever or difficulty breathing, or have been in contact with someone showing those symptoms, self-isolation for 14 days is crucial. In jurisdictions like Toronto, sick people (or those suspected to be sick) can be fined or arrested for refusing self-isolation.""    http://web.archive.org/web/20200514152521/https://www.theglobeandmail.com/canada/article-coronavirus-rules-by-province-physical-distancing-open-closed/"
Canada,CAN,20200510,C7: Restrictions on internal movement,2,0,"There are no general, national restrictions on internal movement.     http://web.archive.org/web/20200514152521/https://www.theglobeandmail.com/canada/article-coronavirus-rules-by-province-physical-distancing-open-closed/    Some provinces have 14-day self-isolation requirements, restrictions on travel inside the province, some are restricting entry.     Manitoba: ""anyone entering Manitoba, regardless of whether it was from another country or another province must self-isolate for 14 days until such time as the orders are terminated by the chief provincial public health officer.    In addition, travel to northern Manitoba (north of the 53rd parallel of latitude) and to remote communities that are not connected to the provincial highway system by a year-round all-weather road is prohibited until the orders are terminated by the chief provincial public health officer.""  http://web.archive.org/web/20200514155511/https://www.gov.mb.ca/covid19/soe.html    In Newfoundland and Labrador: ""Effective May 4, 2020, the only individuals permitted to enter the province are those who are: Residents of Newfoundland and Labrador; Asymptomatic workers and individuals who are subject to the Updated Exemption Order effective April 22, 2020; and Individuals who have been permitted entry to the province in extenuating circumstances, as approved in advance by the Chief Medical Officer of Health. All other individuals are prohibited from entering Newfoundland and Labrador.""  http://web.archive.org/web/20200514155449/https://www.gov.nl.ca/covid-19/travel-restrictions/"
Canada,CAN,20200510,H2: Testing policy,2,,"Most provinces require symptoms for testing, however montreal continues to have walk-in testing clinics.     http://web.archive.org/web/20200514165756/https://santemontreal.qc.ca/en/public/coronavirus-covid-19/    Overview of testing across provinces and territories: http://web.archive.org/web/20200514165917/https://www.theglobeandmail.com/canada/article-coronavirus-rules-by-province-physical-distancing-open-closed/"
Canada,CAN,20200511,C1: School closing,3,0,"Quebec to reopen preschools an elementary schools from 11th May:   https://web.archive.org/web/20200509144019/https://www.quebec.ca/en/education/preschool-elementary-and-secondary-schools/etablissements-scolaires-prescolaires-primaires-et-secondaires-dans-le-contexte-de-la-covid-19/"
Canada,CAN,20200511,C2: Workplace closing,3,0,"Newfoundland and Labrador shifts to Alert Level 4, allowing for some additional offices to reopen: golf courses and driving ranges, regulated childcare, accounting firms, law firms, financial services (in person service is allowed, however work from home policies are still encouraged), garden centres, animal daycare centres, however retail stores that do not offer essential services remain closed.   https://web.archive.org/web/20200513172008/https://www.gov.nl.ca/releases/2020/health/0510n02/    Quebec: Starting on May 11, additional enterprises in the mining sector and manufacturing enterprises, construction sector, providers of goods and services to mining, manufacturing, and construction, etc. allowed to reopen.   https://web.archive.org/web/20200513172804/https://www.quebec.ca/en/health/health-issues/a-z/2019-coronavirus/gradual-resumption-activities-covid19-related-pause/    Ontario: Starting on May 11 -- places of business may open for sales, as long as they use alternative methods of sale (curb side pickup or delivery), have alternative public entrance that opens onto a street, or limited access.   http://web.archive.org/web/20200513173933/https://www.ontario.ca/page/list-essential-workplaces    Nova Scotia: Extended State of Emergency to May 17, with required closing but essential. http://web.archive.org/web/20200513174722/https://novascotia.ca/coronavirus/what-it-means-for-nova-scotians/"
Canada,CAN,20200511,C4: Restrictions on gatherings,4,0,"Newfoundland & Labrador: Allows for gatherings of up to 10 people for funerals, burials, weddings, with physical distancing.     https://web.archive.org/web/20200513172008/https://www.gov.nl.ca/releases/2020/health/0510n02/"
Canada,CAN,20200511,H8: Protection of elderly people,3,0,"Effective 11 May, the Province of Quebec relaxed restrictions by allowing relatively autonomous residents of retirement facilities to take temporary excursions while masked and permitted relatives and privately-contracted personal support workers to enter long-term care facilities while masked. See Canadian Broadcasting Corporation website, archived:  https://web.archive.org/web/20201214193303/https://www.cbc.ca/news/canada/montreal/covid-19-quebec-may-5-1.5555549"
Canada,CAN,20200513,H8: Protection of elderly people,3,0,"Effective 13 May, Ontario issued an order allowing the provincial government to appoint an emergency manager to take control of any long-term care home struggling with challenges such as a high number of cases or deaths among residents or staff, an unresolved outbreak, infection prevention and assessment, or staffing issues. See Province of Ontario website, archived:  https://web.archive.org/web/20201214124728if_/https://news.ontario.ca/en/release/56932/ontario-takes-steps-to-better-protect-long-term-care-residents-and-staff-during-the-covid-19-outbreak"
Canada,CAN,20200515,E1: Income support,2,1,"Expanded support to research staff:     ""The Prime Minister, Justin Trudeau, today announced $450 million in funding to help Canada’s academic research community during the COVID-19 pandemic. The investment will:    Provide wage supports to universities and health research institutes, so they can retain research staff who are funded from industry or philanthropic sources and are unable to access some of the government’s existing COVID-19 support measures. This would apply even if their work has been temporarily suspended. The government will provide up to 75 per cent per individual, with a maximum of $847 per week.  Support universities and health research institutes to maintain essential research-related activities during the crisis, and to ramp back up to full research operations once physical distancing measures are lifted. This will cover up to 75 per cent of total eligible costs, and will support activities such as the safe storage of dangerous substances, and restarting data sets that were interrupted during the pandemic.  This investment is part of the Government of Canada’s COVID-19 Economic Response Plan, which has helped protect Canadian jobs, and committed billions in support to Canadians and businesses facing hardship as a result of the pandemic. It will help sustain Canada’s research excellence and protect our research talent, in support of the COVID-19 response and the post-pandemic economic recovery.""    http://web.archive.org/web/20200519015647/https://pm.gc.ca/en/news/news-releases/2020/05/15/prime-minister-announces-support-research-staff-canada"
